ipsrc,ipdst,portdst,proto,action,date,regle,is_attack
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:25,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:25,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:25,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:25,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:26,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:27,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:27,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:31,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:31,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:32,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:32,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:33,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:33,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:34,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:34,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:35,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:35,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:36,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:36,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:37,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:37,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:38,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:38,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:39,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:39,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:40,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:40,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:41,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:41,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:42,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:42,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:43,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:43,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:43,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:43,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:44,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:44,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:45,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:45,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:46,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:46,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:47,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:47,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:48,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:48,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:49,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:49,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:50,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:50,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:51,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:51,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:52,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:52,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:53,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:53,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:54,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:54,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:55,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:55,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:56,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:56,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:57,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:57,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:58,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:58,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:59,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:53:59,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,23510,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,21,TCP,Permit,2026-03-02 23:54:00,3,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,21,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.2,172.22.0.5,48430,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,13330,TCP,Deny,2026-03-02 23:54:00,34,0
172.22.0.6,172.22.0.5,13330,TCP,Deny,2026-03-02 23:54:00,999,0
172.22.0.6,172.22.0.5,13330,TCP,Deny,2026-03-02 23:54:00,34,0
